size,p,err_pade,err_rk45,err_sp,err_10
24,5000,3.69831797072855907034773784003e-13,7.87542978801894844345703824852e-13,1.0,1.2914806990391584682240793325
24,6000,5.31266469110913715998614202424e-13,8.44005266386737466176514798582e-13,1.0,1.32192147870126469208310866431
24,7000,6.05457871605900186195913164899e-13,9.67394506788880603900293157892e-13,1.0,1.34366485047036222844737581167
24,8000,6.30391364820120276810200365692e-13,1.02792314113253645272227238353e-12,1.0,1.36860978868102486953014831215
24,9000,6.59329307914387198472164309557e-13,1.10801156484912474023352851155e-12,1.0,1.40091898576121084265651864069
24,1000,7.76208849324542912138982735258e-14,1.5088058889009892090086385211e-13,3.58654230453869629683968308606e-12,1.17891568969829776256526927472
24,2000,1.78351615686931575092872280812e-13,2.30090738254588386384898469425e-13,1.0,1.18411067230553576613291042933
24,3000,2.52216355655123344116597611757e-13,3.42354094957990453617365968841e-13,1.0,1.15060718203030105995884011526
24,4000,3.83973976233434651429890004843e-13,4.00358131023997985771692938259e-13,1.0,1.23139001523245732416173367813
24,5000,3.04151191957687729362807772932e-13,7.52066178011204217615668715965e-13,1.0,1.27053099704254674831442912916
24,6000,4.69215388187644297974759146942e-13,9.85296696870510406546020612338e-13,1.0,1.2827726157283488576283503484
24,7000,5.97228849494923321866796537187e-13,9.57346794879019718087001250667e-13,1.0,1.28477882626057890094472476765
24,8000,7.27850528599382484237065293672e-13,9.82518040399619331093516031966e-13,1.0,1.28363457356473915019848069133
24,9000,7.93909518725397992418305195868e-13,1.04554703272160060339924015909e-12,1.0,1.28708052232812861681803373166
24,1000,9.14738203090837142259924447649e-14,1.63989068077227282807917006553e-13,4.06340987764978848224712708482e-12,1.27019541889475134329555374357
24,2000,1.63780151599134817206306549059e-13,2.04839926146199280911506415196e-13,1.0,1.41434577411026080953497053454
24,3000,2.74229062038764837726449893277e-13,3.59093441076695085996217789202e-13,1.0,1.29122292397249325081006308693
24,4000,3.36278162506544284146638743304e-13,4.14372655602548097161745881437e-13,1.0,1.12819103537280966945895549278
24,5000,3.41592281331952886968335225908e-13,7.08421316769043590180322060494e-13,1.0,1.08738736353309301528315541464
24,6000,5.84550316152574908863512921431e-13,8.46546331901675292620995601332e-13,1.0,1.12674720347164888483204901706
24,7000,5.44979057972615987157021794153e-13,1.23043263508143172484521289457e-12,1.0,1.17723967241379846499142930947
24,8000,5.44025572715845105432914609049e-13,1.06094630964197819106231180129e-12,1.0,1.21522064540472558215562793715
24,9000,6.34542310871207592130702014259e-13,1.10054411744123496466787234568e-12,1.0,1.24242168313311374395322725906
24,1000,9.15782826314338301017240628187e-14,1.14433337482052178979204517521e-13,4.64895076111037283799483697564e-12,1.34708960729783034671788474894
24,2000,1.48092895077530248042224102113e-13,2.66322931417781297920073042628e-13,1.0,1.12201650734393259529096092899
24,3000,2.29704233508971967431648659099e-13,2.89483341446323998471390026525e-13,1.0,1.18774973281948603332440465435
24,4000,3.54356511095031372708064138009e-13,5.45497250325410720382760426686e-13,1.0,1.26754391406457211712055644198
24,5000,4.34990339006501514926289005549e-13,5.4218884399069784990077582889e-13,1.0,1.29477202152094874080094103844
24,6000,4.48239822806360524088317210775e-13,5.32623756826059353291060297009e-13,1.0,1.32173052990758557801119738321
24,7000,6.19342318201391469566190118369e-13,8.38917941524988520563251985684e-13,1.0,1.34070306582230060687517229212
24,8000,7.09993702247072514447315030083e-13,9.76467060564514843899544827045e-13,1.0,1.35187336807437415297832528773
24,9000,8.0421316520325452082375718024e-13,9.1525716252936538353412908201e-13,1.0,1.35887159402754292289750153479
24,1000,8.45460348296867400534668357885e-14,8.45463341488991451626144337038e-14,3.38802389804911046150239959181e-12,1.35949443784466800994702970127
24,2000,1.78953536341976227719113171081e-13,3.03589757663019355465669774869e-13,1.0,1.58601147851872499139840037905
24,3000,2.21880529932051995941065105308e-13,4.02576583342128695998411268459e-13,1.0,1.34661509119280214699547529632
24,4000,3.79378955102282477958038499265e-13,6.02604345993714945433336268689e-13,1.0,1.19830316248740193952023536791
24,5000,4.30100439574433773636432860776e-13,5.36844836281901005883983660352e-13,1.0,1.15227809892611479632063157474
24,6000,5.56291834799782075049418490615e-13,6.39157839350472563957004281285e-13,1.0,1.19808842895751953239255341756
24,7000,6.14195509853018645025072088455e-13,6.53214232407941928082309786769e-13,1.0,1.34858372372185622307501288007
24,8000,7.56540445724644059130436073773e-13,1.3898892887646273931325893326e-12,1.0,1.56000376999656291667654695024
24,9000,8.22666012561382503791721934986e-13,1.37192251393114240035813933064e-12,1.0,1.68112669706735692630907379438
25,1000,8.33857225771012885962271522014e-14,9.552369593110428665603183801e-14,3.63806214926687567541757543006e-12,1.43582366228491987544326095345
25,2000,1.49537578870661223491498339178e-13,2.88908501353842368275622843155e-13,1.0,1.32583431516679406744398202788
25,3000,2.60884842916574548071320920116e-13,3.518495288026663771368580784e-13,1.0,1.14355239520095998946443879236
25,4000,2.83719296509255020271550511853e-13,5.15989797419896814056967669399e-13,1.0,1.18349855455755893461052937969
25,5000,3.87546637522782683353408151578e-13,7.03975460258593337021573871336e-13,1.0,1.1961457958556337475220303469
25,6000,5.55130078714110348728091912485e-13,7.12631299115487077858824495883e-13,1.0,1.19274350408269559462091002856
25,7000,5.07081937770866335755606975045e-13,9.71572596963625545388745414057e-13,1.0,1.19546955537637409530254125336
25,8000,5.8113966916238958542491184163e-13,6.02673965167883564253970552326e-13,1.0,1.21803442209453862646981351391
25,9000,7.4331625260302645319108181939e-13,1.12860110447855569137626959561e-12,1.0,1.26420602284078288243555491584
25,1000,7.25801702111057414078099954039e-14,1.00857851425243882545353360655e-13,4.06846379858950003414969451412e-12,1.12875660853712748653108259735
25,2000,1.69614658821057903071927452384e-13,2.6077131980185541404177122554e-13,1.0,1.13148997579772393773393129194
25,3000,2.44402983161771896196963477938e-13,4.06767805297915656887495099609e-13,1.0,1.17878908134704253100587744817
25,4000,3.38736514953474869169138952806e-13,5.28385309099133950087094485818e-13,1.0,1.21593685726919439058176452672
25,5000,3.95463684450981474677971476455e-13,7.04487275891985115419485127011e-13,1.0,1.27651918598136988809576969538
25,6000,5.6014471707526559313384984566e-13,6.31546749366891799614601680304e-13,1.0,1.35853430598286231609015260261
25,7000,6.86580205139991265125080196606e-13,9.13333531637818326683476818495e-13,1.0,1.45222901590554087888033391306
25,8000,6.69240264337867288690081949626e-13,8.50654586848280989986940899986e-13,1.0,1.55156450031169638527160697779
25,9000,7.7937902708732265628251306593e-13,1.2051379693108567467570803452e-12,1.0,1.64915836004409114395948731545
25,1000,7.80981395918345204193046904609e-14,1.1926106902439123127862528017e-13,1.0,1.28724218624522101566954350816
25,2000,1.53731505272969014241077153198e-13,2.96221961843743529262666929831e-13,1.0,1.12455878897280523718665357036
25,3000,1.94120048288614724082043282544e-13,4.34331383149868509035912344561e-13,1.0,1.20577684774561736916037331486
25,4000,3.8978332144023437438335407261e-13,5.55618531089253641761023260593e-13,1.0,1.37922754177380462944659690714
25,5000,4.45001084731468203128474059957e-13,6.66665109621755634655742051238e-13,1.0,1.49641697524773705960615253094
25,6000,5.60702299844651569188526067594e-13,8.29354542490539028272103673916e-13,1.0,1.50796338265412015463596718533
25,7000,7.14289754443076755834735581953e-13,8.97100343532650857974200873738e-13,1.0,1.49303992504533116062254226931
25,8000,8.30205152418449633726789188913e-13,7.63478514442043608982251829285e-13,1.0,1.47475813482927306509242378606
25,9000,8.3145040681771925665551281837e-13,1.27377788095339920881662059523e-12,1.0,1.48399843053998672281638603531
25,1000,7.47202061605199873637717427779e-14,1.23304512248856594104508347863e-13,3.86526368834655518143373192986e-12,1.32638533808476317288833510226
25,2000,1.96902242588911045782260470675e-13,2.66840435055187376763054559805e-13,1.0,1.16363931735275930547353795899
25,3000,1.98667000887590977672085002678e-13,4.84899905379202542930543663056e-13,1.0,1.09414246964756853494304817516
25,4000,2.02939679142732229737214005676e-13,5.8057667902657220977641260124e-13,1.0,1.17505557980709864186980067993
25,5000,4.41543038986046445422442129489e-13,7.07739278072535737741685166966e-13,1.0,1.21739020561175552050012240433
25,6000,5.54134679344678910156154610212e-13,6.36424550554567334498502015476e-13,1.0,1.23062004026964488727357505116
25,7000,4.28511325459705844838813734869e-13,1.03559621253513881076782697453e-12,1.0,1.23375447163791374981768118901
25,8000,7.21312888417818588382783625939e-13,1.09233035415395947460930414192e-12,1.0,1.23433151721333347735724350062
25,9000,8.63651344260418163278287897621e-13,1.03308531235682208357068696035e-12,1.0,1.23491025840486353704555944907
25,1000,7.44340103096999471722637335117e-14,1.46516677139891674275522454625e-13,1.0,1.76171170373508918904316036438
25,2000,1.60003870650642559587477033724e-13,2.61906137209614520235001975122e-13,1.0,1.21938700350963179954691133123
25,3000,2.60003796387157372337533094632e-13,4.14525332600385604183662213112e-13,1.0,1.11954533230414331926514271709
25,4000,3.4628274289844122451123024421e-13,8.08212137175597659009474575348e-13,1.0,1.12072604656715745745786551512
25,5000,4.98895339214667258772112668568e-13,6.43920117662985911415733448798e-13,1.0,1.13700454242055999009779089926
25,6000,5.48370391890906249159767986031e-13,8.55000853568933439473226413342e-13,1.0,1.15181276261354800371760813958
25,7000,6.55218220629676706765179456527e-13,1.03924435196557257478524555307e-12,1.0,1.16264060449954122282172508996
25,8000,6.25737217993976359107352769708e-13,6.50481587124662024475143836951e-13,1.0,1.17103790574508008270349459294
25,9000,7.42653426228687790925407655971e-13,1.00091125875656934682794241238e-12,1.0,1.1781037068771803635735707712
25,1000,7.27926341562044189731452488844e-14,1.21065130415502210058075696446e-13,4.40032801040154682536654390858e-12,1.37487777546625814184282195354
25,2000,1.90894585629942258199290460928e-13,2.11448575715134672375043966283e-13,1.0,1.58392471556976306921234169249
25,3000,3.09258049027513800070029592891e-13,4.78710052967275833034171511382e-13,1.0,1.34269801259130302826130797165
25,4000,2.95030394531889556687082291552e-13,5.21011439230371052301308697275e-13,1.0,1.14856846220908421347271235169
25,5000,4.08878654785629119046236067977e-13,6.12098207186303310422409075584e-13,1.0,1.13249541767618865051752822328
25,6000,5.45742403426414151366975557849e-13,7.09403061619144128738884630276e-13,1.0,1.18387438172463602391540529347
25,7000,5.93559748032861878057669363106e-13,7.88433139435600903689312451473e-13,1.0,1.23155701020316487086607294786
25,8000,6.86032270501540685675378506431e-13,9.67155634943615501851679887279e-13,1.0,1.27193240550205806060214645364
25,9000,8.55251080392488532761004367932e-13,1.54070396423914570230399796067e-12,1.0,1.31094479770006309928395152881
25,1000,7.24498926802422763669260399752e-14,1.29740199299669916391122326375e-13,4.43542023906507585960299681148e-12,1.32150806093010103230358000602
25,2000,1.83040063643325448024098716576e-13,2.57492255488727024100365410465e-13,1.0,1.21938480448970768540108871179
25,3000,2.41575283549790453026165753356e-13,3.76358647343549045138342508632e-13,1.0,1.31460090228275282421101165253
25,4000,2.74626310204795667424610517604e-13,4.64958671459895962487287439039e-13,1.0,1.35126139361632156198564383937
25,5000,4.64544568528780016697546702549e-13,5.31674346220299233722064186705e-13,1.0,1.37036287934325232259802281717
25,6000,5.94870930741957717815078437447e-13,6.27190096292077947001817098544e-13,1.0,1.3883466639797851322700106262
25,7000,6.31501288489825155967139754726e-13,1.00232822285404518463999974627e-12,1.0,1.41314964237024616688534540451
25,8000,7.86568582285674855635624489269e-13,9.09180633719665976876463427759e-13,1.0,1.4476214525336002178217073536
25,9000,9.17172401470763533621163890925e-13,9.17511906463682512869510682214e-13,1.0,1.48814327152253243926691324996
25,1000,7.79279938757533823339329247883e-14,1.74664772137493175816411195615e-13,4.2572844611803124738282127666e-12,1.39502123109125509653435742501
25,2000,1.65267260544354665260796630264e-13,2.93531662370724693901063578549e-13,1.0,1.3715359539735725325325975062
25,3000,2.71595647873469138564443755655e-13,4.79838153372439577649377049672e-13,1.0,1.13842948052154557540815237979
25,4000,3.58895670130780679462622021924e-13,4.12279843400066975898439127533e-13,1.0,1.14810777513355950247374052748
25,5000,4.06614089904100514612912027845e-13,8.14532691799107303927274959896e-13,1.0,1.21482871450685149440790885271
25,6000,5.64509580918441041944908093401e-13,8.15398639788493215772749656602e-13,1.0,1.26130918962804404318279326872
25,7000,6.23480079969927013624886533815e-13,9.28769526227563272266435944959e-13,1.0,1.29335382834848489719806644505
25,8000,5.89424195349176709959708930999e-13,1.04461031779681763527528546326e-12,1.0,1.32013632304139696511710036986
25,9000,6.99840401224912726898488112886e-13,1.15449230277586413668628571787e-12,1.0,1.34517519506276349700584129573
25,1000,7.92769962435179574069507636629e-14,1.40338553472315044339805412098e-13,1.0,1.25410788973503316155634622488
25,2000,1.58257374993078816498962660651e-13,3.19060157361861604149825076645e-13,1.0,1.38954990767740062257941949953
25,3000,2.40656461134658982240590936659e-13,4.33922938800155427433903742042e-13,1.0,1.29604587564412314537058532466
25,4000,3.36800223145542533057702440672e-13,5.90350913264813130022037890538e-13,1.0,1.17008995592255841253576738716
25,5000,4.98005535034300112986991930044e-13,6.12993815311011003044683663623e-13,1.0,1.20623589816162827462688989402
25,6000,5.56620370606590804464463668214e-13,6.55896268576641145427491167252e-13,1.0,1.32159519892979623052068126355
25,7000,6.44313184176992422181100156331e-13,7.75167637081136939441762408516e-13,1.0,1.40825185871697514826411936206
25,8000,7.02430417400787969609831169303e-13,1.17780118259947774499455832231e-12,1.0,1.45225258297620864270309947604
25,9000,7.46063381865485690040524074157e-13,9.10321007110681696064290154976e-13,1.0,1.469709889463057466024831795
25,1000,7.91673788888815705084453428839e-14,9.05106567520571164033238086072e-14,1.0,1.81084021624471141684428225741
25,2000,1.71125919883107222289500347161e-13,2.27683687758861265739718009062e-13,1.0,1.13853986748074971580012366523
25,3000,2.23030114738872386486799665621e-13,2.45249098698497076420656777805e-13,1.0,1.07317344421521058406515823298
25,4000,3.29789567762243900787089309086e-13,6.07508980130144079652285354257e-13,1.0,1.0993884769486459099879313422
25,5000,4.89431402982809433775019372488e-13,7.08235319449915691011917761977e-13,1.0,1.11520753371400199717501854151
25,6000,3.94215811365536808161520652194e-13,9.82180705094036903632956900305e-13,1.0,1.12672443981006715628084394185
25,7000,5.46583216605871484374888433807e-13,1.06592640554867957679290446925e-12,1.0,1.13799405782574501370754971286
25,8000,6.89343220835212127908485161905e-13,8.38646940735001570335837460838e-13,1.0,1.14858260326080617109212725259
25,9000,7.18718919521375210306527673241e-13,1.1940815090351803401287836381e-12,1.0,1.15899058041104825600571929397
26,1000,9.71781760075588562134887208012e-14,1.7075829519095120299479263136e-13,4.14585687518510147733340327474e-12,1.76773793014182264509984656313
26,2000,1.51906220482415229460052956316e-13,2.49415117705818366977324471139e-13,8.32746365124523465371516683007e-12,1.05754455063791387825794680509
26,3000,2.68250900163048472508556027805e-13,4.12267430205341902534072473016e-13,1.0,1.0668893884325629314905316649
26,4000,3.40574592070956293160277464538e-13,5.23425991854234975034362838735e-13,1.0,1.08450885210781263183176376965
26,5000,4.22746943616755261598800816258e-13,6.45874124386950808976150569546e-13,1.0,1.11347180705556194344342842575
26,6000,4.86626836798268702318001992421e-13,7.54515318788052569399469758911e-13,1.0,1.14823277224158773038276526215
26,7000,6.74829282154293973725853811704e-13,8.44028241395009474058546155306e-13,1.0,1.18838735566030731102141934745
26,8000,5.92696635013570296736328586265e-13,1.15949644281574479750951826382e-12,1.0,1.2273413898173138997063233217
26,9000,8.34549666127574488131199912529e-13,1.10231134885058581126688206023e-12,1.0,1.26350380055772985427580421776
26,1000,8.18785625912422946008362087598e-14,1.82432620086608099323689669357e-13,1.0,1.16894621123418664992507473243
26,2000,1.85649046139379649081363142426e-13,2.57670107664397453480171832793e-13,1.0,1.25057122127411004377445373336
26,3000,2.38826492463460237410224086331e-13,3.52998923155610082529788619195e-13,1.0,1.20103671881304315785655790036
26,4000,3.23114717511439663239642302364e-13,5.93054502460473462557792813919e-13,1.0,1.1779662570679587705626004551
26,5000,4.62284051454243904071028510156e-13,9.09491103242094094019194626806e-13,1.0,1.20363489263661876766906678452
26,6000,4.47493781090447210257149022295e-13,5.9948679114487098135170412773e-13,1.0,1.25211957449005002721449641291
26,7000,5.46158821963766518901062772627e-13,5.51003704942077748710392026352e-13,1.0,1.31548486685906734139154344089
26,8000,6.46289970289517181534660638703e-13,9.81945526962661923315875351893e-13,1.0,1.40145909386635449638435747461
26,9000,7.39383523093660244375436697966e-13,1.0058955038361445969233135457e-12,1.0,1.49709529042171679091241466223
26,1000,7.72929547809717876611282567409e-14,8.83907766890545845491539072077e-14,4.60079657256522868909995235227e-12,1.12896761797475345617357278941
26,2000,1.68914783599648371616521168894e-13,3.06085752847514677849486183214e-13,1.0,1.21239422612094951893735980938
26,3000,2.58962413829466270593760259473e-13,3.77826517829942379517569895237e-13,1.0,1.47090951576742222189947420273
26,4000,3.88105729327830134925442904989e-13,4.61170456038801985529546756944e-13,1.0,1.74370360866684234598914490563
26,5000,3.85053604564992246674306496863e-13,4.95762009529951381200097549534e-13,1.0,1.0
26,6000,5.18212507685126485566734844841e-13,8.47864493622551541234117036313e-13,1.0,1.0
26,7000,5.54481017993045462321762974027e-13,8.31627223240283637858623285668e-13,1.0,1.0
26,8000,5.47437110645727440286678542516e-13,1.18172247311104610418024208478e-12,1.0,2.47639294207962031767635738756
26,9000,8.4557772362138253365336021456e-13,1.15067913415226000272952938344e-12,1.0,1.0
26,1000,8.31772858372776212364879521173e-14,1.3059835164449560164448905892e-13,1.0,1.24854594315085222755336597202
26,2000,1.62132422609286939443904228708e-13,2.25300981765874132483127531203e-13,1.0,1.22682381949624445863156428512
26,3000,2.48485321727501602952031908188e-13,3.27961365007243532206057192543e-13,1.0,1.20844988137821132354672356363
26,4000,3.46052505893619974481011169787e-13,3.46052864406835759499700045107e-13,1.0,1.26661606482507882100060169507
26,5000,4.5712174590608542519806896703e-13,6.51079743914572495128402073525e-13,1.0,1.37954233205490089502897672053
26,6000,5.18226034433970945532685321306e-13,6.5433126191373725865118204263e-13,1.0,1.53001172717264116264537073916
26,7000,6.3046419751157904602295109314e-13,1.06502671261900168622542845298e-12,1.0,1.66233575164791066658392155619
26,8000,7.81044560990132320750113488249e-13,7.8104474536078615467803616888e-13,1.0,1.70819108374554970130706271417
26,9000,7.27202519904041998175753307999e-13,9.13470295563150010164068262832e-13,1.0,1.72400733215272026397052006346
26,1000,8.5589601975094629724817662199e-14,1.16501945153099389764397596124e-13,1.0,1.09890513451066928780297421126
26,2000,1.91433494770582190956756895651e-13,2.0049271031001927275463361536e-13,1.0,1.26431344905576472334798836113
26,3000,2.40073864260680159360361201397e-13,4.05884945217109410040191836247e-13,1.0,1.26556847975186884229810885205
26,4000,2.90668091448151955999939446631e-13,6.27814815539696346354472505898e-13,1.0,1.256745801830264780029413373
26,5000,4.11210291758753707447292200103e-13,7.62180343228816011235600606059e-13,1.0,1.24314145211581202013575606931
26,6000,4.87445661113585213841685351219e-13,8.24381981870840127872882621033e-13,1.0,1.2247385407422896612196782307
26,7000,7.33001571747035851184890381382e-13,6.70887214291745146088770083256e-13,1.0,1.20986377403977704823978067222
26,8000,7.11804824459006708011129856112e-13,1.57002274928548766125829037923e-12,1.0,1.19809365204463662048950987274
26,9000,7.11869422142028334351650180507e-13,9.23685878851091471912829582294e-13,1.0,1.19128756129264097993445124907
26,1000,9.03862140621808855955596333705e-14,9.95813879634514283632293784206e-14,1.0,1.26725137534074760949551655021
26,2000,1.52419301010168975738360199349e-13,2.60736105788508754263163309324e-13,1.0,1.09669385996676362004722968102
26,3000,2.77932629463791080783887655435e-13,4.02081498939111371893603819756e-13,1.0,1.12445503566268049664727275606
26,4000,3.27326061422692069853357429363e-13,6.41390501036564488059719204112e-13,1.0,1.09620560450777583509768540381
26,5000,4.98112393534812826498468040528e-13,6.72089769893529429829279799843e-13,1.0,1.07042802175750352347209906881
26,6000,4.72827948070178055982599114263e-13,8.58682836820718396414843094687e-13,1.0,1.05605955613147526010488156928
26,7000,6.34785159738073324358088101689e-13,7.6830947926671102670375801326e-13,1.0,1.05082857301625739050911598822
26,8000,4.59780488109007475250988861321e-13,1.03721690033620991989726579096e-12,1.0,1.05185694065850903199328732729
26,9000,7.43171256276138619190252013248e-13,1.52973370568443043327375355023e-12,1.0,1.05780660493248358560204168896
26,1000,9.30628750881726183743127202344e-14,1.45997074301042625656447534017e-13,4.55506485116899901293737554331e-12,1.68491656023247639863876186289
26,2000,1.57247976222729119486771378977e-13,2.17111518604662874583631310208e-13,1.0,1.06957048198895547374191799839
26,3000,2.62431475705682486712167397727e-13,4.75457678168603373421350582348e-13,1.0,1.12866559057148068384225212963
26,4000,3.44705540076090332136724793384e-13,5.44303594899268443017574102224e-13,1.0,1.14234969711251428678923378749
26,5000,4.24013492071123697067919719104e-13,4.90448058081322839671380055956e-13,1.0,1.1488264855879884784076250061
26,6000,4.42527380679935625466654203949e-13,7.54942460182573395077755370574e-13,1.0,1.15408929598013273003120418077
26,7000,5.47351374764293968618860499128e-13,9.73677822029810769664663500063e-13,1.0,1.16048878208274750819889811041
26,8000,6.13344460731302061982789289982e-13,1.04358851170598725817493647652e-12,1.0,1.17124968152509176134552728703
26,9000,6.29457336934511093515117143326e-13,1.45722846207381252741883723654e-12,1.0,1.18680919364783706285603679823
26,1000,9.04152091733433741157452932426e-14,1.29240405816802576496086127585e-13,1.0,1.09040121038322332515634224899
26,2000,1.89909789945090234686435227005e-13,2.57639595016146723686915778066e-13,1.0,1.17074099637690802786625911299
26,3000,2.60015286747469557603486207615e-13,3.01238370574238111306471881457e-13,1.0,1.35831209935411927078607285254
26,4000,4.08036485672254117902578360917e-13,5.83139169597256433831895530495e-13,1.0,1.43422063620044905759941755902
26,5000,4.10009133883745649017343735656e-13,6.99013796062395952215178445315e-13,1.0,1.49082295317309240435985615362
26,6000,5.39569438308908691228276377392e-13,7.9025075172630333530010285922e-13,1.0,1.53827379216691822528836289798
26,7000,6.80417639166910678573476424424e-13,1.15504191163393245981237999876e-12,1.0,1.57632067815938750285265984176
26,8000,6.12744354122563654276174155795e-13,1.10197734510638796448807852328e-12,1.0,1.60461931963738618634435837613
26,9000,8.86911818402251768604962826709e-13,1.12112087257774639715328707542e-12,1.0,1.62708071238634371427942901575
26,1000,8.35800808118370182985630459851e-14,1.69337776777260502292956510345e-13,1.0,2.85741614690674258021539974757
26,2000,1.68698793367559679901926808131e-13,2.31983248235769792698185704555e-13,1.0,2.58893294146017861724837676203
26,3000,1.85819468480402436673351829117e-13,3.47580352835507682964377462654e-13,1.0,2.5618585932560082163691413734
26,4000,3.44054163656681740956331517393e-13,4.26981696363785124812811725284e-13,1.0,2.83105941306954036278542268139
26,5000,4.11397557336644434301503512108e-13,5.74467041169220860853075674778e-13,1.0,2.95998421097074493734007788267
26,6000,4.32852611700651270149324336746e-13,9.04173064318467803444924501239e-13,1.0,3.10699035732877243776542362028
26,7000,4.53038007206692903339194020578e-13,5.40615674518928484753005146333e-13,1.0,3.23166529449419362703609029401
26,8000,7.34275292770118936761030171651e-13,7.75751891838123066253345674236e-13,1.0,3.35604534216324828696661446323
26,9000,8.30933755043041996655432351358e-13,1.10124360851487420314503658645e-12,1.0,3.54988619137784460878244225433
26,1000,9.59996774730222768185034428428e-14,9.60017023952787520963497872159e-14,1.0,1.12915153795652326873710699049
26,2000,1.77035194312611228973973097525e-13,2.56958784852680761942168001099e-13,1.0,1.12331494440382358807844537683
26,3000,2.66178001981220890695770547873e-13,4.16494063916668200543833128499e-13,1.0,1.13561175354471181504720891629
26,4000,3.87352774327008899780064980347e-13,5.51547994666959306297946729e-13,1.0,1.0
26,5000,4.42426206482419890596102973834e-13,8.98396222079996694606839267176e-13,1.0,1.0
26,6000,6.4264437521164713434372352416e-13,6.65501033063824767558782697254e-13,1.0,1.0
26,7000,6.16676779056759043361653331706e-13,7.6971802612565574742264275114e-13,1.0,1.0
26,8000,6.38763530734895031919340727512e-13,7.28415362625956501943298348432e-13,1.0,1.0
26,9000,7.5951473587245266421126092014e-13,1.01924402697973070289040643432e-12,1.0,1.0
27,1000,7.22541580746296727705782420193e-14,1.47394241964747427674441732787e-13,1.0,1.34294709766806979379866345852
27,2000,1.83057131241532362383702679152e-13,2.84882215489288124395018370593e-13,1.0,1.56045227561221487667533275475
27,3000,2.52121459225935102799614936772e-13,4.11413665927513839773767595422e-13,1.0,1.37864591610359198795359766148
27,4000,3.91292724760275084975414622493e-13,6.09602698644659784268443805471e-13,1.0,1.17534908000578687645572975614
27,5000,4.35645707055179272061370173269e-13,7.1580854313995083710250526649e-13,1.0,1.15326908772326372359345745688
27,6000,4.9788059648832766039144929323e-13,5.20139082198526624669044610354e-13,1.0,1.19496199232729503739456934112
27,7000,6.38421979152049263428647841499e-13,7.62336615008961019304342674253e-13,1.0,1.22664258592588316593309222821
27,8000,7.220431868140580652047166872e-13,7.22032138743530192876777762265e-13,1.0,1.24379123943207208545999359739
27,9000,7.61028855625583190426310798334e-13,1.00630197019248444924584694916e-12,1.0,1.25440276562045025032934904131
27,1000,9.85918339300376977397267839476e-14,9.24329305847948399912493548864e-14,1.0,1.12824274989255896883626561849
27,2000,1.73655811479880604704058819965e-13,2.65588443844873816215104063167e-13,1.0,1.31082062474682555568542804095
27,3000,2.58738786069074433590929962019e-13,2.89295592680886630996578268223e-13,1.0,1.45076518870873777013168517814
27,4000,3.83311069397539093424833632721e-13,5.73542640787599895396803309245e-13,1.0,1.46076847566018410740994646601
27,5000,4.28568826162581348073782203585e-13,5.39852970916538814611835038512e-13,1.0,1.39455259491846719495596838814
27,6000,5.55656213656302121972273136432e-13,6.29250233510100081463545634227e-13,1.0,1.34581537626272005342885365742
27,7000,6.8250663633974531854357165041e-13,1.08131096112802133529763417815e-12,1.0,1.34504732073464636256130981082
27,8000,6.59339194039978086904948249618e-13,1.06614341668696282462628353656e-12,1.0,1.37655018691287597661420826402
27,9000,8.70579400700612539248430804466e-13,1.2105974360694261594071729108e-12,1.0,1.41863091857618921178773271379
27,1000,8.4067857995779764735708295743e-14,1.42590121863774074425075775973e-13,1.0,1.15670605985728618372227790276
27,2000,1.69527281769600135610549803243e-13,2.66260835884642641925779799254e-13,1.0,1.25254068086399347746064390068
27,3000,2.65398747655874359241610784638e-13,3.12805647279335377523116499893e-13,1.0,1.19827416296392495836503511769
27,4000,2.68715536263249314572170287647e-13,5.04914839120425374918035103244e-13,1.0,1.20151563992269792743992736775
27,5000,4.33710985715288074152975332089e-13,5.88255347691342752540487153046e-13,1.0,1.2732813120552177418649290605
27,6000,5.56313143849655095128123102172e-13,1.06968775116772646889555223025e-12,1.0,1.33515420606994885297275209078
27,7000,6.16413403390089914862859534904e-13,8.22247313275134096068474989095e-13,1.0,1.37811618145721477870699134791
27,8000,6.02876953094539435894546900297e-13,1.1278930774567239492301047573e-12,1.0,1.40229960490491571080775584192
27,9000,8.04052206750152985671391506432e-13,1.15460566395476228986992198583e-12,1.0,1.41961767803967666081901519716
27,1000,8.6327775528977469676931867286e-14,1.17206907330913562466473695521e-13,1.0,1.09750817914028013974305102236
27,2000,1.58748297893840545543393799063e-13,2.02259090905249121244182921814e-13,1.0,1.10000278407369203424863267746
27,3000,2.65959164618069854627564603694e-13,3.87787790320960245886149526981e-13,1.0,1.19809752372495667579078218155
27,4000,3.24508456022611479377575396758e-13,4.78376346059745507835470345635e-13,1.0,1.28713066354946862161753637412
27,5000,3.94684873325006385176108250449e-13,5.44221378817518769521583014933e-13,1.0,1.39329037058627393850010601048
27,6000,4.60705549209480571530222427083e-13,1.05551445271688987547117674191e-12,1.0,1.50059210742801218011746041725
27,7000,6.54452521127773992098790135216e-13,9.59052917950304842470588881922e-13,1.0,1.60129241720016741058657273751
27,8000,7.54249011194682974555572881356e-13,9.56120157445707235158775608609e-13,1.0,1.69995556272146558975320152756
27,9000,8.08915430234229470055213810107e-13,1.13612488516900992222318520321e-12,1.0,1.76772718488753175819493478211
