size,sparsity,spectral_norm,spectral_cond,fwd_err,decomp_err_12,decomp_err_365
28,0.8954081632653061,0.0925703269179962521563293526167,inf,"('8.7949e-17', '3.343e-12', '4.9085e-15')","('1.11749e-15', '1.84484e-15', '6.82983e-14', '1.63314', 'Schur-Padé with RegRE')","('3.09923e-14', '4.50829e-14', '1.60376e-12', '2.53263', 'Schur-Padé with RegRE')"
28,0.7308673469387755,0.0616445192902819519844111987504,inf,"('7.9469e-17', '4.9239e-12', '4.8216e-15')","('9.76988e-16', '1.57301e-15', '5.75388e-14', '1.09685', 'Schur-Padé with RegRE')","('3.65716e-14', '3.8488e-14', '1.79143e-12', '1.21538', 'Schur-Padé with RegRE')"
28,0.4017857142857143,0.0544118054756429685201977648829,inf,"('9.4696e-17', '2.3039e-12', '5.3534e-15')","('9.71541e-16', '1.89471e-15', '5.61667e-14', '1.1688', 'Schur-Padé with RegRE')","('3.65473e-14', '5.86802e-14', '2.18387e-12', '1.04593', 'Schur-Padé with RegRE')"
28,0.7806122448979592,0.0647334506665923092064266280061,inf,"('8.249e-17', '4.9661e-12', '4.7065e-15')","('8.07291e-16', '1.07443e-15', '6.63614e-14', '1.26774', 'Schur-Padé with RegRE')","('3.16323e-14', '4.39657e-14', '1.82333e-12', '2.181', 'Schur-Padé with RegRE')"
28,0.7895408163265306,0.0620584979173526643469554920724,inf,"('7.643e-17', '4.9721e-12', '4.4819e-15')","('1.0733e-15', '1.29588e-15', '6.48294e-14', '1.09366', 'Schur-Padé with RegRE')","('3.53536e-14', '4.96117e-14', '1.41285e-12', '1.33996', 'Schur-Padé with RegRE')"
28,0.6772959183673469,0.0507950134178011939734856279938,inf,"('9.3588e-17', '1.4144e-12', '4.604e-15')","('1.16515e-15', '1.54227e-15', '6.28228e-14', '1.21186', 'Sonnenberg method')","('2.84046e-14', '4.29347e-14', '1.67735e-12', '1.11265', 'Schur-Padé with RegRE')"
28,0.8928571428571429,0.092139863918497092015936898231,inf,"('9.0324e-17', '5.3119e-12', '1.1301e-14')","('8.91258e-16', '1.21948e-15', '1.94339e-13', '1.50171', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
28,0.40816326530612246,0.0545144659898031113577302339548,inf,"('9.3441e-17', '2.472e-12', '6.4035e-15')","('1.1184e-15', '1.84807e-15', '6.36141e-14', '1.11444', 'Sonnenberg method')","('3.60873e-14', '4.88896e-14', '1.58683e-12', '1.12255', 'Schur-Padé with RegRE')"
28,0.2780612244897959,0.053059996009204459485339856587,inf,"('1.0098e-16', '2.0687e-12', '5.3996e-15')","('1.10497e-15', '1.54085e-15', '4.64777e-14', '1.18184', 'Schur-Padé with RegRE')","('3.18322e-14', '4.57814e-14', '1.32847e-12', '1.08644', 'Schur-Padé with RegRE')"
28,0.3252551020408163,0.0517875658516068104758421841982,inf,"('6.8323e-17', '1.7255e-12', '5.0584e-15')","('1.10148e-15', '1.19628e-15', '6.51048e-14', '1.17892', 'Schur-Padé with RegRE')","('3.11732e-14', '4.81282e-14', '1.97846e-12', '1.05995', 'Schur-Padé with RegRE')"
28,0.6096938775510204,0.0570297864909112939797885557417,inf,"('9.9903e-17', '3.0173e-12', '5.2128e-15')","('9.00661e-16', '1.78032e-15', '5.85202e-14', '1.14876', 'Sonnenberg method')","('3.0824e-14', '5.07432e-14', '1.54213e-12', '1.12861', 'Schur-Padé with RegRE')"
28,0.6670918367346939,0.058431404521542692764324123877,inf,"('9.6851e-17', '3.2337e-12', '5.1352e-15')","('1.0286e-15', '1.29721e-15', '4.66214e-14', '1.17753', 'Sonnenberg method')","('2.91279e-14', '4.82465e-14', '1.62162e-12', '1.13705', 'Schur-Padé with RegRE')"
28,0.8558673469387755,0.0686714052739965539084248224494,inf,"('1.0044e-16', '3.6823e-12', '3.5157e-15')","('1.08505e-15', '1.38277e-15', '4.55022e-14', '1.44635', 'Schur-Padé with RegRE')","('3.17745e-14', '5.4211e-14', '1.63049e-12', '2.70002', 'Schur-Padé with RegRE')"
29,0.2318668252080856,0.0502189057528353907292595563453,inf,"('7.4027e-17', '1.3996e-12', '3.7825e-15')","('1.22365e-15', '1.50719e-15', '5.22818e-14', '1.14904', 'Schur-Padé with RegRE')","('2.67901e-14', '3.32004e-14', '1.53899e-12', '1.06675', 'Schur-Padé with RegRE')"
29,0.7502972651605232,0.062935124621572953946606908304,inf,"('8.8196e-17', '5.4406e-12', '5.3437e-15')","('1.05014e-15', '1.36222e-15', '5.25994e-14', '1.13625', 'Schur-Padé with RegRE')","('3.355e-14', '4.2818e-14', '1.85069e-12', '1.21214', 'Schur-Padé with RegRE')"
29,0.33174791914387636,0.0521680249704985237379541807042,inf,"('6.6917e-17', '1.8382e-12', '4.8613e-15')","('9.93097e-16', '1.54306e-15', '6.40993e-14', '1.1048', 'Sonnenberg method')","('2.3905e-14', '6.45155e-14', '1.6702e-12', '1.10805', 'Schur-Padé with RegRE')"
29,0.5172413793103449,0.0542481025771038698224246180036,inf,"('8.9425e-17', '2.3021e-12', '4.5109e-15')","('9.47239e-16', '1.72732e-15', '6.13042e-14', '1.18921', 'Sonnenberg method')","('3.17198e-14', '4.0864e-14', '1.58849e-12', '1.07704', 'Schur-Padé with RegRE')"
29,0.8810939357907254,0.0904687254368712916605511223433,inf,"('9.9994e-17', '1.0261e-11', '4.7042e-15')","('1.12285e-15', '1.58712e-15', '5.52143e-14', '1.65549', 'Schur-Padé with RegRE')","('3.0453e-14', '4.29527e-14', '2.07352e-12', '2.67917', 'Schur-Padé with RegRE')"
29,0.35434007134363854,0.055554374877301531075368245664,inf,"('9.5852e-17', '2.7571e-12', '3.7954e-15')","('8.26972e-16', '1.38079e-15', '6.36639e-14', '1.15464', 'Sonnenberg method')","('3.59084e-14', '6.29595e-14', '2.04433e-12', '1.1093', 'Schur-Padé with RegRE')"
29,0.3971462544589774,0.0520795915867493734120532585115,inf,"('8.9674e-17', '1.7662e-12', '5.0302e-15')","('1.04519e-15', '1.37146e-15', '5.71098e-14', '1.17106', 'Sonnenberg method')","('3.31925e-14', '4.51571e-14', '1.799e-12', '1.082', 'Schur-Padé with RegRE')"
29,0.1938168846611177,0.0509759859969328642513733621431,inf,"('1.0611e-16', '1.5684e-12', '5.3261e-15')","('8.8312e-16', '1.52342e-15', '5.542e-14', '1.18713', 'Schur-Padé with RegRE')","('2.94885e-14', '4.22845e-14', '2.43205e-12', '1.05083', 'Schur-Padé with RegRE')"
29,0.5766944114149821,0.0531362080260765292030756169911,inf,"('7.1859e-17', '1.918e-12', '4.7531e-15')","('1.03064e-15', '1.0381e-15', '5.43051e-14', '1.21734', 'Sonnenberg method')","(None, None, None, None, None)"
29,0.8002378121284186,0.0627657552885188704671088029434,inf,"('1.0614e-16', '3.9407e-12', '4.3038e-15')","('1.12468e-15', '1.1295e-15', '6.21121e-14', '1.63573', 'Schur-Padé with RegRE')","('3.55997e-14', '4.56567e-14', '2.65386e-12', '5.22526', 'Schur-Padé with RegRE')"
29,0.6944114149821641,0.0527244332354931564797600669266,inf,"('9.3293e-17', '1.975e-12', '4.3955e-15')","('9.77133e-16', '1.58763e-15', '7.43537e-14', '1.09883', 'Schur-Padé with RegRE')","('3.18507e-14', '3.98923e-14', '1.85665e-12', '1.23113', 'Schur-Padé with RegRE')"
29,0.15933412604042807,0.0520700307214676288236555837452,inf,"('9.5858e-17', '1.8121e-12', '4.5205e-15')","('1.12273e-15', '1.28326e-15', '5.08196e-14', '1.29044', 'Schur-Padé with RegRE')","('2.96985e-14', '5.02749e-14', '1.67799e-12', '1.03089', 'Schur-Padé with RegRE')"
29,0.31985731272294887,0.0537550590267889214545285732976,inf,"('8.8848e-17', '2.2129e-12', '3.7404e-15')","('1.21073e-15', '1.61043e-15', '5.48635e-14', '1.14466', 'Sonnenberg method')","('3.21915e-14', '6.72107e-14', '1.75612e-12', '1.06593', 'Schur-Padé with RegRE')"
29,0.8810939357907254,0.0759598832369019984959090527314,inf,"('7.994e-17', '2.9582e-12', '4.5007e-13')","('9.71766e-16', '1.73291e-15', '8.40521e-13', '1.67724', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
29,0.8287752675386445,0.0801300189513856757240226039011,inf,"('9.124e-17', '3.5221e-12', '4.2912e-15')","('1.18123e-15', '1.5362e-15', '5.60621e-14', '1.32066', 'Schur-Padé with RegRE')","('3.06424e-14', '4.86058e-14', '1.8919e-12', '2.18585', 'Schur-Padé with RegRE')"
29,0.6658739595719382,0.0594337249193405911796057271439,inf,"('7.6276e-17', '3.8228e-12', '4.8133e-15')","('1.24799e-15', '1.30714e-15', '5.18558e-14', '1.18848', 'Sonnenberg method')","('3.12783e-14', '4.37919e-14', '1.62313e-12', '1.18396', 'Schur-Padé with RegRE')"
29,0.5386444708680143,0.0590805028921713000450069681512,inf,"('8.2006e-17', '3.6188e-12', '3.5144e-15')","('1.06133e-15', '1.59141e-15', '6.11665e-14', '1.09746', 'Sonnenberg method')","('3.90444e-14', '4.87854e-14', '1.75111e-12', '1.12228', 'Schur-Padé with RegRE')"
29,0.19500594530321047,0.0527826584616061688229382971089,inf,"('8.6026e-17', '1.9726e-12', '3.8915e-15')","('1.03938e-15', '2.37975e-15', '6.31642e-14', '1.21626', 'Schur-Padé with RegRE')","('3.65064e-14', '3.93378e-14', '1.50253e-12', '1.08832', 'Schur-Padé with RegRE')"
29,0.5731272294887039,0.0482040582791240248953308643353,inf,"('8.9583e-17', '1.0883e-12', '4.1318e-15')","('7.98034e-16', '1.02116e-15', '5.74052e-14', '1.119', 'Sonnenberg method')","('2.74919e-14', '5.07841e-14', '1.60529e-12', '1.1366', 'Schur-Padé with RegRE')"
29,0.31747919143876335,0.0538890819102947042150492555252,inf,"('9.4794e-17', '2.1862e-12', '4.5455e-15')","('1.03432e-15', '1.36663e-15', '5.18399e-14', '1.17072', 'Schur-Padé with RegRE')","('3.72089e-14', '4.89293e-14', '1.44577e-12', '1.0345', 'Schur-Padé with RegRE')"
29,0.558858501783591,0.0568149892494809496623182017911,inf,"('8.2279e-17', '2.8067e-12', '5.0868e-15')","('9.1663e-16', '1.76782e-15', '5.46692e-14', '1.22076', 'Sonnenberg method')","('3.42734e-14', '6.27582e-14', '1.84067e-12', '1.07768', 'Schur-Padé with RegRE')"
29,0.6979785969084423,0.0548631156734207157114653362207,inf,"('8.4114e-17', '2.1294e-12', '4.4904e-15')","('1.01693e-15', '1.82129e-15', '5.28211e-14', '1.18636', 'Sonnenberg method')","(None, None, None, None, None)"
29,0.2734839476813318,0.0537426288272312085070560003842,inf,"('1.063e-16', '2.2458e-12', '4.547e-15')","('1.18239e-15', '1.53192e-15', '6.36907e-14', '1.17475', 'Sonnenberg method')","('2.94228e-14', '4.61387e-14', '1.73113e-12', '1.0623', 'Schur-Padé with RegRE')"
29,0.39595719381688466,0.0575300340562204548762637863159,inf,"('9.6213e-17', '3.4993e-12', '5.2214e-15')","('9.14289e-16', '1.99155e-15', '5.44839e-14', '1.17367', 'Sonnenberg method')","('2.92394e-14', '3.94331e-14', '1.55325e-12', '1.06559', 'Schur-Padé with RegRE')"
29,0.6825208085612366,0.0536075236154174768688034638623,inf,"('8.2689e-17', '1.9004e-12', '4.5573e-15')","('1.15776e-15', '1.64385e-15', '5.97588e-14', '1.17491', 'Sonnenberg method')","('3.1024e-14', '5.7972e-14', '1.40273e-12', '1.12179', 'Schur-Padé with RegRE')"
29,0.737217598097503,0.0639494795554011946094936112417,inf,"('9.126e-17', '6.1589e-12', '4.514e-15')","('8.12405e-16', '1.78953e-15', '6.79247e-14', '1.18961', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
29,0.7550535077288941,0.053461919345937282899882537442,inf,"('9.5684e-17', '1.4755e-12', '5.5074e-15')","('1.12381e-15', '1.93796e-15', '5.6387e-14', '1.10182', 'Schur-Padé with RegRE')","('3.18004e-14', '4.7437e-14', '2.02075e-12', '1.46414', 'Schur-Padé with RegRE')"
29,0.15219976218787157,0.0527919305596630310342499837218,inf,"('9.9175e-17', '1.9721e-12', '4.668e-15')","('9.42346e-16', '1.62441e-15', '6.83637e-14', '1.1567', 'Schur-Padé with RegRE')","('3.21182e-14', '4.45309e-14', '1.85833e-12', '1.04293', 'Schur-Padé with RegRE')"
29,0.22473246135552913,0.0504248540489389238665315365496,inf,"('1.0225e-16', '1.4504e-12', '4.3833e-15')","('9.69139e-16', '1.45777e-15', '4.5993e-14', '1.17664', 'Schur-Padé with RegRE')","('3.35613e-14', '5.17638e-14', '1.42434e-12', '1.10066', 'Schur-Padé with RegRE')"
29,0.5529131985731273,0.0545200473463648482285911585148,inf,"('1.0468e-16', '2.2614e-12', '4.6285e-15')","('1.00616e-15', '1.38979e-15', '5.21432e-14', '1.24944', 'Sonnenberg method')","('3.18065e-14', '4.28105e-14', '1.33819e-12', '1.0348', 'Schur-Padé with RegRE')"
29,0.7752675386444708,0.0603056775776236171649464601044,inf,"('8.9291e-17', '3.8087e-12', '3.8218e-15')","('9.49779e-16', '1.76762e-15', '5.84554e-14', '1.09941', 'Schur-Padé with RegRE')","('3.15931e-14', '4.96069e-14', '1.63851e-12', '1.32042', 'Schur-Padé with RegRE')"
29,0.31391200951248516,0.0473210487512373359828315808593,inf,"('8.8817e-17', '9.6898e-13', '5.2432e-15')","('9.11656e-16', '2.2181e-15', '5.29024e-14', '1.11989', 'Sonnenberg method')","('3.00063e-14', '5.06902e-14', '1.51524e-12', '1.08616', 'Schur-Padé with RegRE')"
29,0.7871581450653984,0.0638234127786336691382272576318,inf,"('9.4378e-17', '4.1351e-12', '6.7847e-15')","('1.10643e-15', '1.70225e-15', '6.93709e-14', '1.14941', 'Schur-Padé with RegRE')","('2.83495e-14', '4.59645e-14', '1.84328e-12', '1.61879', 'Schur-Padé with RegRE')"
29,0.4637336504161712,0.0561229470172072859590815351951,inf,"('7.8811e-17', '2.8842e-12', '4.7164e-15')","('9.63829e-16', '1.57423e-15', '5.03456e-14', '1.15701', 'Sonnenberg method')","('3.3322e-14', '4.79259e-14', '1.73219e-12', '1.08113', 'Schur-Padé with RegRE')"
29,0.8977407847800237,0.0832109064872297674933136108186,inf,"('9.6694e-17', '9.0527e-12', '3.918e-15')","('8.95514e-16', '1.30218e-15', '6.53672e-14', '1.60438', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
29,0.13912009512485138,0.052902105953347376392560765166,inf,"('9.2711e-17', '1.9773e-12', '4.2073e-15')","('8.79406e-16', '1.38063e-15', '6.28269e-14', '1.21897', 'Schur-Padé with RegRE')","('3.22324e-14', '4.3828e-14', '1.488e-12', '1.0507', 'Schur-Padé with RegRE')"
29,0.291319857312723,0.0541690050767203739174299545174,inf,"('8.2133e-17', '2.3632e-12', '4.3238e-15')","('1.26924e-15', '1.50246e-15', '5.14738e-14', '1.09029', 'Sonnenberg method')","('2.77632e-14', '2.83047e-14', '1.4033e-12', '1.09059', 'Schur-Padé with RegRE')"
29,0.5683709869203329,0.0572614098471939076064497484252,inf,"('1.0689e-16', '3.3502e-12', '5.7828e-15')","('1.12819e-15', '1.82583e-15', '7.20576e-14', '1.19008', 'Schur-Padé with RegRE')","('2.94057e-14', '5.43393e-14', '1.7568e-12', '1.25727', 'Schur-Padé with RegRE')"
29,0.1938168846611177,0.0528988902283804355360803662717,inf,"('7.2066e-17', '2.0335e-12', '5.089e-15')","('9.53411e-16', '2.0077e-15', '4.72275e-14', '1.14545', 'Schur-Padé with RegRE')","('3.33395e-14', '5.44868e-14', '1.93667e-12', '1.05715', 'Schur-Padé with RegRE')"
29,0.38525564803804996,0.0477001171136270808952101625971,inf,"('9.5246e-17', '1.0379e-12', '5.7495e-15')","('1.05464e-15', '1.5622e-15', '5.97944e-14', '1.18362', 'Sonnenberg method')","('3.51983e-14', '5.88964e-14', '1.55367e-12', '1.07656', 'Schur-Padé with RegRE')"
29,0.3376932223543401,0.0525755355892987208827731705645,inf,"('8.185e-17', '1.9352e-12', '4.6056e-15')","('1.038e-15', '1.88244e-15', '5.75013e-14', '1.14114', 'Sonnenberg method')","('3.12082e-14', '5.06849e-14', '1.9405e-12', '1.06837', 'Schur-Padé with RegRE')"
29,0.7193816884661117,0.0602812211185701458868200869145,inf,"('8.693e-17', '3.6277e-12', '4.1756e-15')","('1.09388e-15', '2.1882e-15', '7.31455e-14', '1.17845', 'Schur-Padé with RegRE')","('3.70125e-14', '4.94428e-14', '1.51056e-12', '1.12422', 'Schur-Padé with RegRE')"
29,0.2746730083234245,0.049441763237305939468728647594,inf,"('6.6284e-17', '1.3008e-12', '4.9186e-15')","('1.04923e-15', '1.60752e-15', '5.62322e-14', '1.21495', 'Schur-Padé with RegRE')","('2.75254e-14', '3.9811e-14', '1.57253e-12', '1.05514', 'Schur-Padé with RegRE')"
29,0.5101070154577884,0.0532345633293773480954020876458,inf,"('7.5481e-17', '1.9273e-12', '4.036e-15')","('8.50238e-16', '1.60096e-15', '4.27679e-14', '1.12736', 'Sonnenberg method')","(None, None, None, None, None)"
29,0.3733650416171225,0.0520142339547057405863790682006,inf,"('8.0339e-17', '1.7865e-12', '5.2667e-15')","('9.89471e-16', '1.70154e-15', '5.59628e-14', '1.21648', 'Sonnenberg method')","('3.20715e-14', '3.91088e-14', '1.6847e-12', '1.16753', 'Schur-Padé with RegRE')"
29,0.6908442330558858,0.0585273750999882610793271931206,inf,"('8.6977e-17', '3.4459e-12', '4.9539e-15')","('8.30681e-16', '1.41176e-15', '8.50804e-14', '1.15589', 'Schur-Padé with RegRE')","('3.0061e-14', '4.77551e-14', '2.3505e-12', '1.29035', 'Schur-Padé with RegRE')"
29,0.26516052318668254,0.0500848111808294616881130256969,inf,"('8.063e-17', '1.3305e-12', '4.821e-15')","('1.10515e-15', '1.10518e-15', '6.61395e-14', '1.17709', 'Schur-Padé with RegRE')","('2.82329e-14', '5.29544e-14', '1.82176e-12', '1.06238', 'Schur-Padé with RegRE')"
29,0.8501783590963139,0.0795733334309518722732575527595,inf,"('7.9285e-17', '3.088e-12', '5.4658e-15')","('1.05776e-15', '1.57772e-15', '6.11624e-14', '1.3227', 'Schur-Padé with RegRE')","('3.06687e-14', '4.54072e-14', '1.53571e-12', '3.7501', 'Schur-Padé with RegRE')"
29,0.4351961950059453,0.0557281199301915476267117948934,inf,"('6.9135e-17', '2.8151e-12', '4.4721e-15')","('9.53532e-16', '1.53146e-15', '4.78852e-14', '1.16066', 'Sonnenberg method')","('3.06038e-14', '3.98575e-14', '2.07068e-12', '1.12807', 'Schur-Padé with RegRE')"
29,0.83115338882283,0.0764899782323435092041838323956,inf,"('7.8565e-17', '2.1327e-12', '4.298e-15')","('9.63496e-16', '1.24869e-15', '5.97979e-14', '1.27359', 'Schur-Padé with RegRE')","('3.05261e-14', '4.45906e-14', '1.80874e-12', '2.71767', 'Schur-Padé with RegRE')"
29,0.5422116527942925,0.0557478678026426803796960402273,inf,"('7.6931e-17', '2.5845e-12', '4.3308e-15')","('1.0133e-15', '1.56261e-15', '6.06476e-14', '1.11921', 'Sonnenberg method')","('3.27684e-14', '5.81363e-14', '1.75987e-12', '1.10729', 'Schur-Padé with RegRE')"
29,0.267538644470868,0.054151960207348207064363524529,inf,"('9.0885e-17', '2.2622e-12', '5.6235e-15')","('8.06929e-16', '1.19789e-15', '8.66305e-14', '1.12461', 'Schur-Padé with RegRE')","('3.49947e-14', '4.17019e-14', '1.96703e-12', '1.05062', 'Schur-Padé with RegRE')"
29,0.8656361474435196,0.0667849397574579902166683753005,inf,"('7.9889e-17', '5.8076e-12', '5.6218e-15')","('9.23399e-16', '1.47374e-15', '8.48822e-14', '1.4381', 'Schur-Padé with RegRE')","('3.49726e-14', '5.39603e-14', '4.72239e-12', '3.58044', 'Schur-Padé with RegRE')"
29,0.6599286563614745,0.0607195494297513020034653062526,inf,"('7.4746e-17', '3.9371e-12', '4.8752e-15')","('1.05887e-15', '1.90311e-15', '5.51369e-14', '1.16484', 'Schur-Padé with RegRE')","('3.07538e-14', '5.33321e-14', '1.71231e-12', '1.27921', 'Schur-Padé with RegRE')"
29,0.14149821640903687,0.0514096374964855872730110113261,inf,"('7.467e-17', '1.6401e-12', '4.0986e-15')","('1.09041e-15', '1.43568e-15', '5.15848e-14', '1.24168', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
29,0.16646848989298454,0.0514020363337104884195255427407,inf,"('1.0328e-16', '1.6712e-12', '3.9127e-15')","('1.0171e-15', '1.4376e-15', '4.33897e-14', '1.13336', 'Schur-Padé with RegRE')","('3.17092e-14', '4.4e-14', '1.52101e-12', '1.07666', 'Schur-Padé with RegRE')"
29,0.6123662306777645,0.0594178570974408041882913103473,inf,"('9.7884e-17', '4.1357e-12', '5.5639e-15')","('1.17668e-15', '1.73271e-15', '5.49261e-14', '1.08773', 'Sonnenberg method')","('3.55793e-14', '5.3752e-14', '1.54356e-12', '1.19491', 'Schur-Padé with RegRE')"
29,0.5862068965517241,0.0514755707401813560701935995547,inf,"('8.1025e-17', '1.6582e-12', '5.2432e-15')","('9.16894e-16', '1.77986e-15', '6.10329e-14', '1.14252', 'Sonnenberg method')","('3.38032e-14', '4.79892e-14', '1.48848e-12', '1.1297', 'Schur-Padé with RegRE')"
29,0.638525564803805,0.0539783058716259868059839413403,inf,"('1.0472e-16', '2.2747e-12', '4.7417e-15')","('1.01495e-15', '1.59052e-15', '6.77058e-14', '1.10901', 'Sonnenberg method')","('2.80838e-14', '4.12432e-14', '1.86538e-12', '1.121', 'Schur-Padé with RegRE')"
29,0.4482758620689655,0.0562576521565065560641013911414,inf,"('7.8087e-17', '2.9149e-12', '4.2129e-15')","('1.02862e-15', '1.70076e-15', '6.06227e-14', '1.12969', 'Sonnenberg method')","('3.11329e-14', '3.68835e-14', '1.76264e-12', '1.09821', 'Schur-Padé with RegRE')"
29,0.8275862068965517,0.0689791642862515677158787970633,inf,"('7.2294e-17', '4.8677e-12', '4.761e-15')","('8.66185e-16', '1.18839e-15', '7.32623e-14', '1.26189', 'Schur-Padé with RegRE')","('2.96608e-14', '4.39614e-14', '1.76234e-12', '4.08433', 'Schur-Padé with RegRE')"
29,0.3103448275862069,0.0528015604376873193085049777658,inf,"('9.1033e-17', '1.9559e-12', '5.033e-15')","('9.68715e-16', '1.40664e-15', '5.10662e-14', '1.22003', 'Schur-Padé with RegRE')","('3.31164e-14', '4.65988e-14', '1.63499e-12', '1.03985', 'Schur-Padé with RegRE')"
29,0.42092746730083236,0.0561207942135637090982231992642,inf,"('7.3273e-17', '2.8876e-12', '5.009e-15')","('1.11461e-15', '1.4099e-15', '4.84929e-14', '1.10327', 'Sonnenberg method')","('3.30376e-14', '4.81803e-14', '1.99074e-12', '1.08582', 'Schur-Padé with RegRE')"
29,0.6064209274673008,0.0571632887901001496265729220633,inf,"('8.3654e-17', '3.1684e-12', '5.3227e-15')","('9.34796e-16', '1.65482e-15', '5.07106e-14', '1.08695', 'Sonnenberg method')","('3.19288e-14', '4.55951e-14', '1.7901e-12', '1.21379', 'Schur-Padé with RegRE')"
29,0.4399524375743163,0.0535698917010674129732608021483,inf,"('7.7224e-17', '2.1306e-12', '4.47e-15')","('8.08885e-16', '1.88323e-15', '5.15792e-14', '1.10294', 'Sonnenberg method')","('3.32583e-14', '4.2933e-14', '1.67931e-12', '1.09163', 'Schur-Padé with RegRE')"
29,0.7051129607609988,0.0615325401904097327849183296503,inf,"('9.8577e-17', '5.2667e-12', '4.0428e-15')","('1.12392e-15', '1.55195e-15', '4.40435e-14', '1.21337', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
29,0.45541022592152197,0.0491906398017106958365139713581,inf,"('7.7484e-17', '1.2102e-12', '5.9188e-15')","('8.8313e-16', '1.46105e-15', '7.04107e-14', '1.22603', 'Sonnenberg method')","('2.7764e-14', '4.74768e-14', '2.41781e-12', '1.11546', 'Schur-Padé with RegRE')"
29,0.6504161712247325,0.0507768554940073739286611176141,inf,"('8.2769e-17', '1.4184e-12', '5.0534e-15')","('1.00798e-15', '1.29962e-15', '6.56407e-14', '1.1904', 'Sonnenberg method')","('2.87647e-14', '4.75053e-14', '2.46106e-12', '1.06675', 'Schur-Padé with RegRE')"
29,0.2390011890606421,0.0462499323121024589802250591487,inf,"('9.5623e-17', '8.8491e-13', '5.2316e-15')","('1.04626e-15', '1.72417e-15', '6.78249e-14', '1.21602', 'Schur-Padé with RegRE')","('2.63104e-14', '4.51448e-14', '1.64683e-12', '1.0626', 'Schur-Padé with RegRE')"
29,0.8406658739595719,0.0671195926066940503784368484117,inf,"('7.7019e-17', '2.0425e-12', '4.5225e-15')","('1.00226e-15', '1.36155e-15', '5.25266e-14', '1.29492', 'Schur-Padé with RegRE')","('2.93636e-14', '5.54468e-14', '1.31761e-12', '1.80822', 'Schur-Padé with RegRE')"
29,0.14982164090368608,0.0534926697988864327283249891825,inf,"('8.0608e-17', '2.1732e-12', '4.4895e-15')","('9.30142e-16', '1.01541e-15', '5.62575e-14', '1.18998', 'Schur-Padé with RegRE')","('3.22135e-14', '4.97556e-14', '1.58969e-12', '1.13032', 'Schur-Padé with RegRE')"
29,0.3769322235434007,0.0534431188388281847248459004566,inf,"('7.9593e-17', '2.1405e-12', '6.1157e-15')","('1.16515e-15', '1.28899e-15', '6.51382e-14', '1.09764', 'Sonnenberg method')","('3.17218e-14', '4.06359e-14', '1.43063e-12', '1.09958', 'Schur-Padé with RegRE')"
29,0.45541022592152197,0.0506304273841148062813230989223,inf,"('7.8336e-17', '1.3321e-12', '5.1521e-15')","('1.14476e-15', '1.32784e-15', '4.87743e-14', '1.19387', 'Sonnenberg method')","('1.8048e-14', '4.2988e-14', '1.94017e-12', '1.07432', 'Schur-Padé with RegRE')"
29,0.14744351961950058,0.0514875203586402063358798276439,inf,"('8.7818e-17', '1.6538e-12', '4.1513e-15')","('1.00569e-15', '1.15269e-15', '5.65861e-14', '1.16001', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
29,0.5980975029726516,0.0517540861303707965361061105249,inf,"('1.0027e-16', '1.6567e-12', '4.2951e-15')","('1.10567e-15', '1.8002e-15', '6.45027e-14', '1.09863', 'Sonnenberg method')","('2.87087e-14', '4.64868e-14', '1.98073e-12', '1.20065', 'Schur-Padé with RegRE')"
29,0.1545778834720571,0.051857723171408943304329575021,inf,"('7.343e-17', '1.7614e-12', '4.9908e-15')","('1.00692e-15', '1.81142e-15', '5.44751e-14', '1.17196', 'Schur-Padé with RegRE')","('2.49057e-14', '5.50009e-14', '1.4789e-12', '1.10423', 'Schur-Padé with RegRE')"
29,0.3103448275862069,0.0573791504383748092011231459205,inf,"('9.7153e-17', '3.2882e-12', '5.5783e-15')","('1.08183e-15', '1.61187e-15', '5.78215e-14', '1.09549', 'Sonnenberg method')","('3.2728e-14', '4.6268e-14', '1.75968e-12', '1.07106', 'Schur-Padé with RegRE')"
29,0.3876337693222354,0.0529988837414808972512762519864,inf,"('9.4338e-17', '1.889e-12', '6.256e-15')","('1.04299e-15', '1.81453e-15', '6.69504e-14', '1.09481', 'Sonnenberg method')","('2.75976e-14', '4.35615e-14', '1.60716e-12', '1.06739', 'Schur-Padé with RegRE')"
29,0.3460166468489893,0.0558536789235218110916657841321,inf,"('7.6942e-17', '2.8091e-12', '4.8201e-15')","('1.08761e-15', '1.26168e-15', '6.27888e-14', '1.14448', 'Sonnenberg method')","(None, None, None, None, None)"
29,0.8632580261593341,0.0708577394898214378933348143119,inf,"('8.9778e-17', '5.7295e-12', '4.6954e-15')","('8.34607e-16', '1.87983e-15', '6.58639e-14', '1.48473', 'Schur-Padé with RegRE')","('3.39191e-14', '4.29678e-14', '1.48806e-12', '2.96318', 'Schur-Padé with RegRE')"
